fecha,radiacion,precipitacion_total,viento_promedio,rocio_max,rocio_min,temp_max,temp_min,presion_max,presion_min
20/10/2019,21.63,0,10.9,13.4,11.5,23.5,12.1,787,781.8
21/10/2019,21.25,0.9,5.4,15.3,9.3,23.4,9.6,788.4,781.1
22/10/2019,13.81,7,9.5,13.5,11.9,21,13,789.2,785.7
23/10/2019,18.06,6.8,7.7,13.5,9.8,21.1,12.5,788,784.2
24/10/2019,17.95,1.9,6.8,13.5,11.1,20.7,12,785.8,782.7
25/10/2019,15.16,12.3,7.3,14.4,11.8,20.1,12.3,786.5,782.1
26/10/2019,17.12,0.2,6.6,13.4,9.6,20.5,11.7,786.7,783
27/10/2019,14.98,12.2,4.5,15.6,11.7,20.8,13.2,787.4,783.3
28/10/2019,14.18,12.3,3.9,14.1,12.1,20.8,13.6,787.5,783.7
29/10/2019,16.78,3.9,4.2,14.6,11.4,21.2,12.5,786.7,782.6
30/10/2019,17.35,10.6,3.6,14.8,11.7,21.9,12.7,787.9,783.2
31/10/2019,13.59,5.7,14.6,12.9,8.4,19.6,10.4,789.8,785
01/11/2019,18.76,3.9,6.3,13.3,7.9,21,8.9,790.6,786.9
02/11/2019,14.62,14.1,10.1,13.9,8.3,19.7,11.2,790.5,787.2
03/11/2019,13.62,2.1,8.5,13.1,8.4,19,11,789.6,785.7
04/11/2019,16.76,2.8,4.8,13.9,10,20.2,10.2,789,783.9
05/11/2019,16.22,3.6,7.4,13,9.8,21,12.1,789.9,785
06/11/2019,17.92,0.3,10.2,12.7,8.9,22.5,12.6,790.6,786
07/11/2019,18.61,0.1,9,12.4,7.9,23,11.1,790.7,785.9
08/11/2019,20.22,0.1,10.8,11.9,5.4,24.2,10.9,790.8,785.7
09/11/2019,15.22,0.1,15.5,10.7,8.5,21.6,12.2,791.1,786.8
10/11/2019,19.64,2,6.3,13.4,8.8,23.1,10.2,790.5,786.4
11/11/2019,17.85,2.7,3.8,12.7,8.6,23,12.2,789.5,785.2
12/11/2019,17.2,0.3,10.1,11.2,7.1,21.2,9.8,789.4,784.9
13/11/2019,20.07,0,12.2,7.9,6.4,20.6,7.8,788.5,783.3
14/11/2019,16.75,0.2,5.6,11.5,5.9,21.3,8.3,788.8,782.3
15/11/2019,13.22,0.4,11.4,11.7,7.8,19.5,10.5,790.1,786.7
16/11/2019,15.63,0.5,5.8,12.3,6.9,20.1,8.1,788.7,784.8
17/11/2019,18.13,0.8,5.1,11.7,4.9,23,11.2,788.4,783.3
18/11/2019,16.28,0,4.9,13.3,6.8,21.8,10.9,787.4,784.1
19/11/2019,16.73,0.1,5.1,13.7,6.8,23.2,10.9,788.2,782.8
20/11/2019,18.21,0.1,4.1,12,5.5,24.4,10.2,788.9,783.6
21/11/2019,18.69,0.2,4.9,12.6,5.8,24,10.9,789.6,783.6
22/11/2019,20.22,0,4,11.5,2.3,25.5,10.1,789.7,782.9
23/11/2019,19.79,0,8.3,12,0,25.2,11.9,789.8,784
24/11/2019,17.96,0.6,6.6,12.4,3.8,24.2,10.8,788.8,785.1
25/11/2019,19.22,0,4.9,11.4,2.9,25.3,10.8,787.7,781.2
26/11/2019,19.58,0,6.9,11.6,5.3,25.7,12.6,786.9,781.3
27/11/2019,19.63,0,7.4,9.5,2,26.4,11.4,789.8,782.9
28/11/2019,19.63,0,8.1,11.7,-1.4,26.8,9.9,791.4,787.1
29/11/2019,18.85,0.1,6.1,12.2,3.8,25.8,11.2,791.3,787.6
30/11/2019,19.06,0,6.6,10.6,2.8,25.8,10.8,790.3,783.9
01/12/2019,20.31,0,11.6,10.7,-2.3,27,12,789.9,783.9
02/12/2019,18.84,0.2,8.6,10.5,2.3,23.3,11.6,791.6,787.3
03/12/2019,20.22,0,6,8.8,-3.6,24.9,8.5,790.1,785.1
04/12/2019,20.44,0,5.5,9.9,-6.4,23.8,8,790,782.4
05/12/2019,19.84,0,4.9,9.3,-1.8,24,7.9,789.9,783.2
06/12/2019,20.51,0,10.3,9.2,-14.2,25.3,8.4,791.2,784.2
07/12/2019,19.85,0,6.9,8.7,-3,23.1,7.6,792.2,788.1
08/12/2019,19.47,0,4.9,9.2,-5.5,24.6,7.2,790.1,785.2
09/12/2019,19.8,0,6.9,7.5,-2.4,25.1,10.6,788.7,783.9
10/12/2019,19.81,0,8.2,10.2,-6.7,25.2,8.3,789.2,782
11/12/2019,18.1,0,10.1,10.2,1.6,22,9,790.5,786.1
12/12/2019,17.77,0,5.3,7.2,0.7,22.4,5.5,791.3,785.1
13/12/2019,19.32,0,5.7,7.9,-2.1,23.1,9.4,789.5,784.4
14/12/2019,20.08,0,5.1,7.9,-5.3,23.5,6.3,788,781.7
15/12/2019,19.79,0,6.9,5.5,-2.4,23.6,7.5,788.2,780.3
16/12/2019,19.63,0,7.6,8.4,-1.4,23.1,7,787.5,780.7
17/12/2019,16.61,0,8.2,7.8,1.6,22.1,8.2,787.8,782.5
18/12/2019,15.78,0,9.5,4.6,1,19.3,4.9,786.8,783.2
19/12/2019,18.72,0,7.7,5.1,0.6,21.1,2.9,788,781.7
20/12/2019,15.42,0,6.5,5.8,1.1,21.5,7.5,788.8,783.6
21/12/2019,13.08,0,8.4,8.5,2.8,19.7,7.5,788.4,783.8
22/12/2019,10.36,0,9,6.5,3.5,16.3,5.5,788.7,785.1
23/12/2019,17.46,0,7.7,7.9,2.9,21.5,6,789.2,783.7
24/12/2019,18.29,0,5.5,8.5,0,22.3,9,788.8,783.1
25/12/2019,19.03,0,4.5,5.7,-1.7,22.1,8,787.5,781.4
26/12/2019,18.15,0,4.6,9,0.8,22.8,9.5,787.3,782
27/12/2019,18.12,0,6,8.8,2.7,23.7,9.2,787.6,781.5
28/12/2019,17.99,0,7.4,7.9,0.4,24.7,6.9,787.7,780.2
29/12/2019,13.15,0,6.9,8.4,0.9,21.2,6.7,787.6,779.9
30/12/2019,18.62,0,8.6,7.5,1.5,24.5,7.7,787.7,781.2
31/12/2019,19.27,0,6,8.6,0.5,23.5,6.7,789.5,781.9
01/01/2020,19.01,0.2,10.9,8.1,2.6,24.2,6.6,788.2,780.1
02/01/2020,18.19,0,19.3,8.3,2.6,21.5,11.2,785.4,780.4
03/01/2020,18.5,0,12,6.4,-5.9,22.9,8.1,787.6,780.2
04/01/2020,18.01,0,11.8,7,-1,18.9,6.7,791.6,785
05/01/2020,19.84,0,5.5,2.1,-8,22.5,2.7,792.4,786.8
06/01/2020,20.08,0,5.5,2.6,-4.5,24.6,4,790.5,783.9
07/01/2020,20.27,0,11.3,3.9,-12.7,20.7,6.5,792.4,784
08/01/2020,19.58,0,6.4,6.5,-2,22.3,4.7,790.6,786.5
09/01/2020,19.89,0,6.2,6.7,-5.1,24.1,5.1,790,783.2
10/01/2020,20.39,0,7.7,5.3,-2.5,24.5,5.2,789.1,780.5
11/01/2020,20.21,0,6.3,8.2,-2.2,23.6,6.5,789.8,781.6
12/01/2020,19.82,0,6.5,7.3,-1.9,24.1,6.1,789.7,783.2
13/01/2020,20.04,0,5.5,10.1,2.3,24.1,8.2,790.7,784.4
14/01/2020,19.44,0.1,8.2,10.1,2,24.3,8.9,790.4,784.9
15/01/2020,17.26,0,7.8,10.9,3.5,24.1,10.8,789.4,785.4
16/01/2020,16.96,1.4,10.3,10.9,3.2,22.8,12.3,790,786.4
17/01/2020,18.48,0,7.5,9.9,0.4,23.2,10.5,790.2,785.9
18/01/2020,17.22,1.6,5.7,9.6,4,22.3,8.9,790,784.6
19/01/2020,10.43,3.4,12.1,10.3,8,17.6,11.3,791.3,787
20/01/2020,12.16,0.7,12.7,9.1,5.2,17.3,7.8,792.5,788.4
21/01/2020,16.47,0,6.1,7.8,4.3,17.7,4.9,790.9,785.4
22/01/2020,20.53,0,5.6,11.5,3.7,20.6,5.4,788,782.6
23/01/2020,14.91,0.1,6.4,7.6,4.1,19.2,6.1,786.8,778.9
24/01/2020,15.08,0.1,5.7,9.5,3.6,18.9,9.8,788,782.9
25/01/2020,18.09,0,6.6,8.6,4.1,21.7,6.9,788.6,782.3
26/01/2020,17.98,0,6.6,6.6,3.4,21.2,6.1,788.9,781.4
27/01/2020,21.47,0,5.8,7.2,-5.4,23.8,8.1,788.4,781.9
28/01/2020,21.91,0,8.2,1.1,-11.9,22.9,2.6,786.2,777.4
29/01/2020,21.69,0,10.2,6.5,-7.8,23.5,6.4,786.4,780.6
30/01/2020,20.18,0,10.3,3.1,-5.9,22.6,6.5,786.3,778.3
31/01/2020,17.51,0,8.8,3.8,0.4,22.5,8,787.4,779.6
01/02/2020,16.79,0,10.9,7.4,2.7,20.5,6.9,790.6,782.7
02/02/2020,13.47,0,5,7.5,0.1,22.6,7.6,790.5,786.1
03/02/2020,20.52,0,13.1,7.1,2.6,22.8,9.1,790,781.1
04/02/2020,17.75,0.2,12.7,7.7,4.2,23.1,8.3,789.7,782.2
05/02/2020,10.77,4.3,15.4,10.5,5.6,18.9,10.7,786.3,781.1
06/02/2020,21.4,1.7,12.3,9.6,-9.7,25,10,785.3,779.4
07/02/2020,21.74,0,8,4.2,-10.5,25.8,6.3,787.7,778.6
08/02/2020,23.19,0,7.5,1.8,-6.4,25.5,5.8,790.1,781.1
09/02/2020,22.8,0,8.6,6.1,1.6,25.7,7.6,790.7,782.9
10/02/2020,22.32,0,7.5,7.3,1.5,27.4,10.5,789.9,783.1
11/02/2020,22.92,0,7.7,7.4,1.6,27.1,11.8,789.2,782.2
12/02/2020,23.48,0,7.8,5.6,-1.9,26.2,8.1,786.9,780.1
13/02/2020,22.29,0,6.6,9.4,0.6,25.3,9,787.8,780.5
14/02/2020,21.28,0.2,9,10.1,4.9,23.4,8.1,789.9,783.9
15/02/2020,22.6,0,7.4,8.4,1.9,25.2,7.5,791.1,784.3
16/02/2020,24.04,0,8.7,8.9,-3.1,27.6,8.6,789.7,782.7
17/02/2020,24.93,0,6.6,9.5,-11.3,28.6,9.4,787.9,781.4
18/02/2020,24.74,0,5.6,8.4,-10.8,29.2,11.4,789.1,782.3
19/02/2020,24.76,0,6.9,9,-4.4,28,9.4,791,783
20/02/2020,24.77,0,12.3,9.6,-8.6,27.6,9.1,791.3,784.7
21/02/2020,19.79,0,12.7,8.5,3.4,23.7,10.1,794,788.7
22/02/2020,22.86,0,7.2,7.1,1.8,26.2,6.3,793.1,787
23/02/2020,24.08,0,7.7,8.3,1.9,27.4,11.7,792,785.5
24/02/2020,24.54,0,9.7,7.5,-4,29.5,13.7,788.4,783.3
25/02/2020,25.2,0,10.1,7.1,-5.2,27.6,8.9,786.9,779.1
26/02/2020,23.88,0,11.2,8.3,0.5,23.2,4.8,789.1,781.4
27/02/2020,22.53,0,9.9,6.5,0.5,23.5,2.2,789.7,783.4
28/02/2020,22.88,0,10.5,5.1,1.6,25.1,11.2,792.1,786.8
29/02/2020,25.26,0,7.1,6.6,-3,27,6.8,792,786.8
01/03/2020,23.54,0.3,6.3,7.3,-4.6,28.3,9.7,791.1,783.9
02/03/2020,21.45,0,7.9,8.6,1.2,28,11.9,790.3,783.6
03/03/2020,25.74,0,13.2,5.8,0.4,26.8,10,788.5,780.2
04/03/2020,25.98,0,10.8,3.2,0,27.6,8,788.4,780.5
05/03/2020,23.53,0.1,9.9,9.9,-5.9,28,11.5,790.7,783.7
06/03/2020,20.82,0.1,13,6.5,3.6,24.2,7.9,792.5,787.6
07/03/2020,23.89,0,9,5.7,-0.1,25.8,5.7,791.6,786.8
08/03/2020,25.6,0,8.4,7.5,-0.2,26.5,8.2,790.6,784.4
09/03/2020,25.29,0,9.4,10.2,0,27.3,8.7,792.3,785
10/03/2020,24.02,0.2,9.6,10.3,1.3,26.8,10.6,792.8,787.7
11/03/2020,20.8,0,7.9,10.5,-1.3,26.7,12,791.9,787.2
12/03/2020,23.29,0,6.3,10,0.3,28.1,12.5,789.4,783
13/03/2020,22.22,0.3,6.4,9.9,2.1,27.8,13.6,790.2,783
14/03/2020,23.51,0.4,7.3,10.6,1.7,27.8,13.2,791.3,785.3
15/03/2020,23.45,0,8.6,11.6,-0.2,27.7,12.1,792.1,786.7
16/03/2020,19.07,1.7,8.9,11.1,6.6,24.4,12.9,791.5,786.9
17/03/2020,23.96,0,4.8,11.5,-0.1,24.9,10.8,790.3,785.2
18/03/2020,21.57,0.1,5.8,11.7,5.4,25.5,11.6,791.2,784.6
19/03/2020,24.06,1.1,5.7,11.8,3.5,27.6,12.7,791.7,785.4
20/03/2020,24.55,1.3,9.6,12,2.3,28.4,13.8,793,786.1
21/03/2020,21.01,2,8.9,12.9,3.6,25.3,14,792.4,788.2
22/03/2020,26.31,0.6,9.2,11.8,-1.2,28.4,11.8,791.4,786.6
23/03/2020,28.4,0,6.9,11.3,-9.1,28.9,10.9,792.1,785.6
24/03/2020,28.53,0,6.2,8.2,-11.6,30.8,12.5,792.3,785.3
25/03/2020,28.48,0,8.2,6.2,-11.7,31.5,11.4,790.8,782.8
26/03/2020,28.6,0,7.7,8.1,-11,31.4,12.5,790.8,784
27/03/2020,28.79,0,10.1,4.5,-7.7,31.3,11,788.6,780.8
28/03/2020,27.66,0,8.9,5.1,-3.5,30.1,12.4,788.5,781.8
29/03/2020,28.28,0,11.1,11.7,-2.5,29.6,12.7,789.8,783
30/03/2020,28.47,0,6.6,12.1,-5.4,29.5,12.9,790.5,785.5
31/03/2020,28.48,0,11,12.7,-8.1,29.1,14.5,789.6,784.2
01/04/2020,25.55,0.1,7.4,11.2,2.1,27,13.2,788.6,784.1
02/04/2020,21.93,2.8,6.9,12.6,5,26.5,14.1,788.9,784.2
03/04/2020,19.3,6.3,5.3,12,7.4,24,13.2,788.3,781.6
04/04/2020,22.15,0.2,4.8,12.5,4.9,25.9,11.3,788.8,780.6
05/04/2020,24.93,0.2,7.9,12,2.4,28.8,13.3,789,782.2
06/04/2020,24.36,0.1,6.9,10.1,2.4,27.1,12.5,790.5,783.8
07/04/2020,22.33,0,7.2,9,1.8,26.6,13.9,792.8,786.3
08/04/2020,24.41,0,6.5,8,1.8,28,13.2,791.7,784.9
09/04/2020,24.89,0.7,5.8,11.5,2.6,28.7,13.7,791.2,785.2
10/04/2020,26.76,0,9,11.1,-1.3,28.7,13.4,791,784.4
11/04/2020,28.13,0,11.1,4.4,-0.9,30.3,13.4,789.9,783.7
12/04/2020,27.95,0,11.8,2.3,-4.2,29.7,13.4,789.9,783
13/04/2020,28.39,0,7,3.1,-1.9,30.4,12.7,791.4,784.6
14/04/2020,28.23,0,8.9,5.2,-0.5,30.7,13.8,790.9,784.8
15/04/2020,21.9,0,8.5,13.1,4,27.7,14.8,790.5,786.2
16/04/2020,25.57,0.2,8.2,11.1,3.8,29.6,13.7,791,785.6
17/04/2020,24.17,0,5.9,10.2,3.6,29,14.9,792.3,786.3
18/04/2020,25.73,0,6.4,11.5,3.6,30,15.3,791.9,785.7
19/04/2020,25.14,0,6,11,2.6,29.5,13.3,790.4,783.8
20/04/2020,26.73,0.4,8.6,10.5,2.4,30,14,790.2,783.2
21/04/2020,21.14,0.1,6.5,11.5,6,28.3,15.8,790.6,784.5
22/04/2020,23.18,1,6.6,13.4,5.9,28.9,14.2,790.2,784.8
23/04/2020,22.48,0.2,6,11.7,3.7,28.3,13.8,789.3,783.6
24/04/2020,24.32,1.3,7,10,2.8,28.3,14.5,790.1,784.7
25/04/2020,22.21,3.1,6.2,12,3.9,27.4,15.1,790.8,784.8
26/04/2020,24.14,3.5,9.3,12.2,8.1,25.1,14.6,792.4,787.3
27/04/2020,25.24,1.1,8,12.3,0.3,26.1,13,792.4,788.4
28/04/2020,21.84,1.9,7.6,12.4,4.7,27,12.3,791.9,785.2
29/04/2020,23.71,0.5,7.1,12.1,0.7,27.2,11.6,791.2,784.5
30/04/2020,25.86,3.8,9,10.7,2.1,25.7,11.4,791.8,786.4
01/05/2020,23.52,2.9,8.4,11.6,5.1,24.5,10.4,791.3,785.8
02/05/2020,26.85,0,7.4,11.2,-0.9,26.3,9.5,791.7,785.3
03/05/2020,29.56,0,8,8.7,-6.9,28.9,10.7,791.3,784.4
04/05/2020,27.26,0.1,7.8,9.4,-2.5,30.4,13.1,790.1,784.1
05/05/2020,24.89,3.3,5.9,10.7,-0.2,28.5,15.7,789.8,784.9
06/05/2020,25.3,5.3,10.3,11.5,3.6,25,13.6,790.7,786.4
07/05/2020,20.73,2.8,7.5,12.4,8.8,21.6,12.9,790.6,787.2
08/05/2020,24.96,1,5,12.8,6,23.4,9.7,789.6,783.5
09/05/2020,22.79,3.1,6.5,12.5,7.7,22.4,12.2,789.6,784
10/05/2020,24.27,2.1,7.2,12.4,6.8,23.9,12.1,791,786.6
11/05/2020,20.54,1.4,6.7,12,6.5,22.9,11.5,791.7,787.4
12/05/2020,25.26,0,6.2,12.1,3.7,25.6,10.8,790.3,784.4
13/05/2020,24.22,0,7,8.8,0.1,27.9,11.6,789.6,783
14/05/2020,25.01,0,6.5,9.2,2.4,26.9,13.3,790.4,784
15/05/2020,21.72,0,9,6.2,-0.7,28.3,12.6,789,782.1
16/05/2020,26.79,0.1,8.9,3.2,-1.6,28.6,10.5,788.9,781
17/05/2020,25.39,0,6,10.6,-3.2,28.6,12.3,790.6,782.9
18/05/2020,25.3,0.2,7.2,12,0.1,27.7,13.6,791,786.2
19/05/2020,25.01,0,4.9,7.7,-3.8,28.6,13,790.6,785
20/05/2020,23.44,0,7.3,5.1,-0.2,28.3,15.2,790.3,783.2
21/05/2020,24.43,0.4,7,8.2,1,28.9,14.6,789.2,782
22/05/2020,25.62,0,6.9,8,-0.2,28.2,13.7,789.6,782.7
23/05/2020,24.65,0,7.5,6.5,-3.4,29.3,14,789.3,782.8
24/05/2020,25.78,0.1,9.1,9.4,0.9,29,14.8,788.4,783.5
25/05/2020,29.54,0.1,10.1,4.2,-5.7,29.1,12.2,787.6,780.9
26/05/2020,30.03,0,9.6,9.5,-9.3,30.3,12.1,788.8,781.8
27/05/2020,24.96,0.1,9.9,13.4,-1.8,29,14.2,790,784.3
28/05/2020,23.1,3.8,8.9,11.8,0.3,27,13.6,790.7,784.7
29/05/2020,23.52,0.6,10.5,12.5,2.3,25.6,12.5,789.9,785.1
30/05/2020,23.88,0.1,10.9,9.3,2.7,24.9,11.1,789.2,785
31/05/2020,20.69,8.3,6.9,11.7,3.9,24.2,12.4,789.3,785
01/06/2020,22.17,2.1,11.9,12.2,5.3,25.3,13.7,789.8,785.3
02/06/2020,22.96,0,14.1,12.8,3.3,26.5,13.2,789.7,785.4
03/06/2020,21.15,0.2,12.8,12.2,6,25.6,13.5,789.2,785.1
04/06/2020,26.2,0,14,12.1,2.2,28.5,13.9,788.1,783.6
05/06/2020,28.8,0,12.2,12.4,1.6,29.4,13.8,788.4,783.7
06/06/2020,25.6,1.3,7.4,12.3,3.7,27.1,14.1,788.4,783.4
07/06/2020,23.38,1,7,13.3,6.6,26.2,13.7,787.5,783.2
08/06/2020,23.5,2.1,6.9,13.1,8.1,26.1,14.9,788.2,783.9
09/06/2020,26.54,0.9,5.2,14,2.5,29.7,14.3,789.2,784.1
10/06/2020,27.66,0.5,10.4,14,-0.4,29.8,14.7,792.1,785.6
11/06/2020,13.6,2.1,11.3,12.1,6.1,23.7,14.8,792.4,789.2
12/06/2020,23.29,1.7,18,11,6,24.5,12.9,793.3,789
13/06/2020,29.56,0,14,10.2,-4.6,26.4,12.3,790.1,786.8
14/06/2020,29.23,0,11.3,8.5,-6.8,27.4,11.4,790.1,785.4
15/06/2020,30.61,0,11.5,9.5,-7.6,27.5,10.1,791.4,786.1
16/06/2020,29.89,0,10.8,10,-5.5,28.5,11.4,791.4,787.2
17/06/2020,25.86,0.2,10.9,11.3,-0.6,29,13.1,791,786.6
18/06/2020,26.55,0,12.7,12.8,0.1,29.3,14.4,790.3,786.4
19/06/2020,27.22,0.1,11.4,12.7,0.6,30.1,14.6,790,786
20/06/2020,24.22,0.9,9.8,12.5,6.4,27.8,14.4,790.8,785.8
21/06/2020,22.97,2.9,6.1,13.4,8.3,26.1,15.4,789.9,786.8
22/06/2020,9.41,23.6,6.2,14.2,10.7,19.9,15.3,789.6,786.6
23/06/2020,20.47,25.5,6.4,16,10.5,22.3,12.9,787.9,784.5
24/06/2020,12.19,5.5,7.4,12.5,10.2,20.1,13.5,786,783.8
25/06/2020,17.03,4.9,8,14.1,9.1,22.5,13.2,787.3,783.5
26/06/2020,24.18,1.6,6.4,13.9,10.7,23,13.2,789.6,786.1
27/06/2020,26.39,0.8,5.6,14.1,7.5,24.8,13.4,789.9,785.8
28/06/2020,25.64,0,6.1,13.5,7.6,24.4,12.6,788.5,784.6
29/06/2020,25.28,2.1,5.7,14.2,7.9,25.4,13.8,789.1,784.9
30/06/2020,22.51,8,4.8,15.6,12.4,23.3,14.3,788.6,785.2
01/07/2020,25.33,6.2,4.9,14.7,8.8,24.2,14,788.8,784.8
02/07/2020,24.46,4.5,6.3,14.1,7.1,24.5,13.5,789,785
03/07/2020,25.21,3.9,7.7,13,4.1,25.2,13,789.6,785.1
04/07/2020,23.18,9.2,6.3,13.9,10.5,22.9,13.2,789.6,786.3
05/07/2020,20,23.1,4.4,14.2,12.3,23.9,13.5,789,785.4
06/07/2020,17.81,8.4,5.7,15.3,12.4,21.3,13.4,789.4,784.5
07/07/2020,22.56,3.4,8.7,13.6,9.2,23.3,13.5,790.1,786.1
08/07/2020,19.43,1.3,7.7,14.1,10,22.2,13.9,789.3,786.3
09/07/2020,17.82,7,5,13.3,10.6,22.8,14.1,789.6,786.6
10/07/2020,25.93,0.4,9.8,13.2,8,25.2,10.6,791.3,785.2
11/07/2020,18.49,4.2,8.3,13.4,10.4,23.6,12.4,790,786.5
12/07/2020,25.04,2.6,7.3,13.7,10,23.8,12.1,790.8,786.5
13/07/2020,27.79,2.7,5.3,12.5,5.6,24.9,12.7,790.4,786.4
14/07/2020,24.74,3.3,6.7,14.1,9.9,25.5,12.8,790.2,785.4
15/07/2020,25.5,4.2,5.6,13.8,9.5,25,13.7,790.5,785.7
16/07/2020,25.17,1.3,5.9,13.8,4.4,26.3,13.2,790.9,785.8
17/07/2020,26.34,1.2,4.4,12.9,6.2,23.9,12,791.1,786.8
18/07/2020,24.97,1.2,6.4,12.2,4.6,24.3,11.8,790.2,785.3
19/07/2020,26.03,0.9,6.4,13.1,7.4,25.5,12.7,789.8,784.9
20/07/2020,24.69,4.9,6.3,13.9,7.7,24.6,13.2,789.2,786
21/07/2020,25.1,1.8,5,13.9,6.1,25.3,14.5,788.8,785.3
22/07/2020,25.12,2.5,8,13.6,8.1,23.3,13.9,789,784.6
23/07/2020,24.61,8.5,6.3,14,7.4,24.9,13.2,788.9,785.1
24/07/2020,21.02,6.5,6.5,14.8,12.4,23.2,14,788.6,784.8
25/07/2020,22.52,3.4,5.8,14.5,11.4,23.6,14.4,788.1,784.4
26/07/2020,18.58,1.3,7.8,14.6,11.4,23,14,788.4,783.8
27/07/2020,19.27,1.7,6.8,14.2,9.7,22.7,12.7,788.4,783.8
28/07/2020,15.75,4,7.4,13.6,10.3,22.1,14.6,788.6,785.4
29/07/2020,19.64,1.1,5.1,14,11.1,23.3,14.2,789.4,785.2
30/07/2020,23.49,9.6,5.7,15.6,9.3,24.7,13.6,789.6,785.7
31/07/2020,23.19,11.8,5.9,14,11,22.3,14,789.9,785.9
01/08/2020,22.48,3.2,6.4,14.4,10.2,23,13.6,790.3,786.4
02/08/2020,18.81,6.9,6.8,15.1,12.6,21.6,13.4,790.1,786.4
03/08/2020,20.75,19.8,6.1,15,12.2,21.8,13.3,791.1,786.7
04/08/2020,21.08,19.5,6.6,15.9,13.4,22.9,13.9,791.5,787.3
05/08/2020,25.47,0.2,8.8,14,8.5,24.7,13.5,790.4,786.3
06/08/2020,23.94,2.6,8.8,13.7,8.6,24.7,12.6,789.5,785.5
07/08/2020,24.62,0.9,13.4,12.4,7.7,25.2,12.7,789.6,785.7
08/08/2020,12.59,8.9,10.1,13.9,10.4,20.3,13.7,789.5,786.2
09/08/2020,18.85,21,5.6,14.3,12.3,21.5,14,790.8,787.5
10/08/2020,21.87,19.3,6.4,14.5,11.6,22.7,14.4,790.5,787.1
11/08/2020,23.22,4,7.9,14.1,11.6,22.4,13.8,789.1,785.9
12/08/2020,17.02,1.9,7.3,13.6,9.7,21,13.6,788.7,785.9
13/08/2020,22.31,0.3,8.7,12.9,8.3,22.7,11.7,789.3,785.2
14/08/2020,23.76,9.7,5.9,15,11.9,22.4,13.5,789,786
15/08/2020,22.56,19,5.3,13,10.7,21.5,11.1,788.6,783.5
16/08/2020,22.16,5.2,8.1,13.8,10.2,21.5,12.4,789.8,785.7
17/08/2020,23.39,12.1,7.2,13.8,11,23,12.2,791.4,786.3
18/08/2020,21.66,3.1,8.9,13.1,10.7,22,13,790.6,786.6
19/08/2020,18.21,23.1,7.4,15.5,12,21.1,13.8,788.7,785.5
20/08/2020,18.22,22,6.9,14.3,12.3,21.3,13.9,787.6,784.4
21/08/2020,23.1,1.1,5.6,14.3,11.1,22.5,11.4,787.8,782.3
22/08/2020,25.71,0.1,8,12.9,7.5,24.7,11.5,787.5,782.5
23/08/2020,25.69,0.2,11,12.4,4.7,24.3,12.3,787.7,783.4
24/08/2020,16.52,8,8.5,13.4,9,23.7,13.9,787.5,784.2
25/08/2020,12.57,8.6,12.3,13.9,11,21.4,13.9,786.6,783.2
26/08/2020,18.53,15.1,6.2,15,12.9,21.7,13.9,785.6,782.2
27/08/2020,20.25,12,6.1,14.5,11.8,23.3,12.2,787,782
28/08/2020,20.93,25,5.3,15.1,12.2,22.4,13.3,788.7,785
29/08/2020,19.1,10.4,5,14.7,12.7,20.9,14.3,788.2,785.3
30/08/2020,22.37,2.6,7.5,13.8,11.5,23.8,12.3,788.5,783
31/08/2020,24.76,1.6,5.5,14.3,10.3,23.8,11.3,789.1,783.1
01/09/2020,25.39,0.5,5.6,13.5,10.9,22.8,12.8,789.8,785.5
02/09/2020,25.69,0.1,6.1,14.3,8,25.8,11.1,789.4,784.3
03/09/2020,26.41,0.8,13.9,12.9,6,26.6,12.5,789.3,784.1
04/09/2020,16.1,1.2,17.8,12.2,9.6,23.4,13.1,788.3,785
05/09/2020,14.7,0.2,9.1,12.7,9.2,22,12.7,790,785.6
06/09/2020,14.81,9.9,10.4,13.8,11.8,21,13.3,790.4,786.5
07/09/2020,19.37,14.4,7.7,15.4,12.2,21.7,13.2,787.9,783.5
08/09/2020,19.07,4.7,6.1,15.1,11.7,22.3,14.4,785.7,782.8
09/09/2020,21.25,6.9,6.2,14.8,12.1,22.8,14,787.3,782.9
10/09/2020,19.34,15.9,6.2,15.4,13.3,21.7,14.4,790.1,786
11/09/2020,19.4,12.4,8.2,14.5,11.8,21.9,14.1,789.6,785.2
12/09/2020,20.27,16.1,7.6,14.5,10,22.1,13.3,787.7,784.4
13/09/2020,20.66,3,11.5,12.9,10.5,22,13.5,788.1,784.3
14/09/2020,20.51,1.6,9.4,13,9.8,21.6,11.4,789.8,784.7
15/09/2020,19.81,7.1,6.2,14.4,12,22.1,12.7,789.8,785.6
16/09/2020,17,35.5,5.7,15,12.4,20.9,14.2,788.7,785.5
17/09/2020,19.59,1.3,8.2,13.6,11.9,21.6,14.2,787.9,784.1
18/09/2020,16.23,7.8,8.9,13.3,11.6,20.1,13.8,787.8,784.4
19/09/2020,10.66,3.3,9.5,12.1,10.9,19.2,13.2,788.2,784.8
20/09/2020,19.97,8.5,6.3,14,9.5,21.1,12,789.1,784.7
21/09/2020,17.2,15,6.7,14.3,12.2,21.1,13.8,789.3,786.3
22/09/2020,17.54,13.3,4.7,15.2,11.5,21.5,12.3,789.8,785.8
23/09/2020,21.63,6.6,5.4,14.3,9.9,22,13.3,789,784.9
24/09/2020,16.44,5.1,6.1,14,10.1,19.9,12.9,788.6,784.3
